sub_id,trial_number,trial_mode,box_number,total_distance,trial_time
s101,47,1,12,0.7605231888515158,3.824
s101,48,1,12,0.7316875721851125,4.509
s101,49,4,4,0.23914151216435328,1.401
s101,50,4,4,0.1395872287116224,1.058
s101,51,1,8,0.5824888541350765,3.327
s101,52,4,4,0.21112732432148493,1.297
s101,53,1,8,0.7002196663770985,3.546
s101,54,2,8,1.07622002066746,7.587
s101,55,3,12,0.718474692377299,4.057
s101,56,4,4,0.1453225828398538,1.077
s101,57,2,12,1.0749349816820586,6.424
s101,58,3,8,0.5367379305322492,2.774
s101,59,2,12,1.2199272163715316,7.886
s101,60,1,4,0.31150007255956275,1.623
s101,61,2,4,0.2349073068861565,1.377
s101,62,3,12,0.794219999079676,4.213
s101,63,1,4,0.33157714310257325,1.671
s101,64,4,8,0.398614525027154,2.298
s101,65,4,4,0.20268061404405352,1.112
s101,66,2,8,0.3351465813191555,1.966
s101,67,1,8,0.49778905725670974,2.5
s101,68,2,8,0.6085700340041974,3.128
s101,69,1,4,0.34193414926863647,1.784
s101,70,2,8,0.5251764945173856,3.691
s101,71,1,12,0.6861874560005912,3.772
s101,72,1,12,0.6214744938115387,3.374
s101,73,2,4,0.5888908792547164,3.31
s101,74,1,12,0.7265724432514689,3.742
s101,75,3,12,0.7132523431247693,3.598
s101,76,4,8,0.3053169881112647,1.966
s101,77,3,8,0.5575987530662097,2.792
s101,78,4,4,0.6949793311913801,4.342
s101,79,2,4,0.2295183081882645,1.323
s101,80,3,12,0.8105819915252357,4.549
s101,81,4,8,0.5077046198247039,2.922
s101,82,4,12,1.1481408261159207,7.971
s101,83,4,12,0.4032554783941708,2.634
s101,84,3,12,0.9568719928888824,4.803
s101,85,2,4,0.6525347239144734,2.892
s101,86,4,12,0.4508839226486762,2.662
s101,87,4,4,0.19300359705675177,1.347
s101,88,3,8,0.6458116901839724,3.143
s101,89,4,12,0.8305235275209213,4.844
s101,90,1,12,0.7585792350019568,3.532
s101,91,2,8,0.3695283374772158,2.211
s101,92,4,4,0.8854030455704829,3.431
s101,93,3,4,0.28554906070177744,1.459
s101,94,2,8,0.3388526887097498,1.961
s101,95,2,12,0.8980734696739637,5.767
s101,96,2,4,0.23088215483152263,1.539
s101,97,3,12,0.7303509666800457,3.755
s101,98,2,8,0.44056552622203377,2.399
s101,99,3,8,0.5435509745659326,3.043
s101,100,4,4,0.2786161778314805,2.134
s101,101,1,12,0.7364779747495296,3.897
s101,102,4,12,0.7626979907467852,5.04
s101,103,2,4,0.0968980654956621,1.152
s101,104,2,12,2.223059795806131,17.235
s101,105,2,12,1.247635710874777,10.454
s101,106,4,8,0.6306791702323045,4.943
s101,107,3,4,0.34433788622197653,1.778
s101,108,4,8,0.2656357254177634,2.267
s101,109,1,12,0.7539654573728931,3.997
s101,110,2,12,0.910688930731042,5.924
s101,111,1,4,0.5894114045903384,2.71
s101,112,2,8,0.652740028399073,4.474
s101,113,2,4,0.12371983517144156,1.3
s101,114,3,8,0.5471624591369029,3.022
s101,115,4,8,0.3555451915341043,2.239
s101,116,3,12,0.7191515778514008,3.603
s101,117,1,8,0.6029927990980093,2.947
s101,118,4,4,0.4246591151722219,2.465
s101,119,3,4,0.27894875455188606,1.67
s101,120,4,4,0.27502072275745776,1.827
s101,121,2,12,1.1390749547201728,6.478
s101,122,2,4,0.4165858391269952,2.558
s101,123,4,4,0.2952265292951517,1.583
s101,124,3,4,0.4447094222119799,1.814
s101,125,1,8,0.6294511694426682,2.922
s101,126,2,4,0.5142499972143649,2.591
s101,127,1,4,0.4851673154268977,2.376
s101,128,1,12,0.823093304642544,3.909
s101,129,1,8,0.6354364169092578,2.871
s101,130,4,12,0.747677333883824,4.455
s101,131,1,8,0.7400265247444517,3.87
s101,132,1,12,0.7629548944140607,3.834
s101,133,1,12,0.6243639603127183,3.194
s101,134,2,4,0.2463822664841561,1.493
s101,135,2,12,1.3128389347140703,7.334
s101,136,1,8,0.5761397555457514,2.955
s101,137,4,12,0.6419804779866063,4.496
s101,138,4,12,0.8003851792194174,4.488
s101,139,2,8,0.42789915696878394,2.666
s101,140,3,12,0.7283566375093179,3.805
s101,141,3,8,0.437157159308913,2.224
s101,142,4,8,0.31645968857600365,2.105
s101,143,2,12,1.9287329203893244,9.077
s101,144,4,12,0.8219012282468557,4.223
s101,145,3,12,0.9004728146622694,4.273
s101,146,2,12,1.0974894169280307,6.153
s101,147,4,8,0.35071306697462484,2.277
s101,148,4,4,0.7532394139962425,4.708
s101,149,2,12,0.4286303836731324,2.659
s101,150,1,4,0.3533056235207589,1.795
s101,151,1,8,0.520742423177273,2.655
s101,152,4,4,0.5100798452680031,2.75
s101,153,3,12,0.5759998676660254,3.157
s101,154,2,4,0.35511470114664184,2.173
s101,155,2,4,0.2061195406156954,1.53
s101,156,3,8,0.5940570124968012,2.881
s101,157,1,12,0.5900861447528257,3.27
s101,158,2,8,0.5281941014986307,3.051
s101,159,4,4,0.36239380825695816,1.927
s101,160,3,8,0.5904901133562712,2.867
s101,161,2,8,0.42253904401438336,2.388
s101,162,1,4,0.3734882101419601,1.773
s101,163,1,4,0.2756472458289094,1.183
s101,164,4,8,0.28737960872924984,2.002
s101,165,3,12,0.6830626779043552,3.82
s101,166,1,8,0.4838512048846091,2.522
s101,167,4,12,1.5418766011403202,8.164
s101,168,2,8,0.3572832876525581,2.202
s101,169,3,4,0.35430462626676995,1.82
s101,170,2,8,0.5022845804604186,3.095
s101,171,3,8,0.6497931143105351,3.244
s101,172,4,8,0.2031189931112129,1.547
s101,173,4,8,0.3201773302318011,2.302
s101,174,2,12,0.37532798045194926,2.624
s101,175,1,12,0.6781951743810881,3.811
s101,176,4,12,0.7971684531175668,4.664
s101,177,4,12,1.1029386019004226,5.699
s101,178,3,8,0.48901483584686273,2.916
s101,179,4,8,0.8635620746265757,4.92
s101,180,1,8,0.40248037383085594,2.436
s102,1,3,12,0.7238836101862689,2.981
s102,2,4,12,3.689744729554965,32.607
s102,3,1,8,0.4978021439325203,2.207
s102,4,1,4,0.4471573434387489,1.536
s102,5,2,12,0.5065215471501315,4.192
s102,6,3,8,0.5805367095320745,2.616
s102,7,2,4,0.2735196969150431,1.655
s102,8,4,8,0.4286409256274348,2.736
s102,9,3,4,0.4417078442974562,1.59
s102,10,1,4,0.46189727294578625,1.861
s102,11,4,4,0.201624572611094,1.232
s102,12,3,12,0.6632476845506151,2.925
s102,13,3,4,0.3100281498275906,1.313
s102,14,1,12,0.8525009289931915,4.255
s102,15,3,8,0.6834435557379955,2.73
s102,16,2,8,0.3291944678517448,2.097
s102,17,3,8,0.5190992754123173,2.497
s102,18,2,4,1.3116988456904703,8.843
s102,19,3,12,0.8633464446368303,4.024
s102,20,1,4,0.20446464719306456,1.084
s102,21,1,4,0.29623221424885904,1.515
s102,22,2,12,0.7149853411835589,4.437
s102,23,2,4,0.20650762681863305,1.333
s102,24,3,12,1.0525714346431232,4.401
s102,25,3,8,0.5540459433016292,2.361
s102,26,1,8,0.9492898880462258,3.473
s102,27,1,8,0.6898564128386294,2.778
s102,28,4,4,0.939681807185804,6.797
s102,29,1,8,0.6446530110998013,2.645
s102,30,3,4,0.45768893503940505,1.752
s102,31,2,12,0.6363975108277352,4.224
s102,32,3,4,0.387404405315548,1.515
s102,33,1,4,0.4424713699717536,1.634
s102,34,3,8,0.7974159078858274,3.27
s102,35,4,4,0.15040270239546588,1.027
s102,36,3,4,0.3104445098941304,1.616
s102,37,1,4,0.4469306297644917,1.922
s102,38,1,12,0.9331298029981276,3.443
s102,39,3,8,0.748839043234658,2.877
s102,40,2,8,0.45188439960120674,2.288
s102,41,3,8,0.7175137468722862,2.451
s102,42,4,4,0.20087773924913807,1.117
s102,43,3,12,1.0043653260530123,3.479
s102,44,3,4,0.490178288374868,1.707
s102,45,1,4,0.4599142949773015,1.67
s102,46,4,12,1.756292874568408,9.535
s102,47,1,12,0.784197886916065,2.685
s102,48,1,12,1.0939489894780952,3.102
s102,49,3,4,0.4730949509165825,1.457
s102,50,3,4,0.3740086080397738,1.327
s102,51,1,8,0.9595179921931184,2.521
s102,52,3,4,0.3583229232712626,1.163
s102,53,1,8,0.8449333019982951,2.238
s102,54,2,8,0.7487466728292346,3.453
s102,55,3,12,1.052681577298722,3.038
s102,56,4,4,0.13903574199301336,1.103
s102,57,2,12,0.6120886515955893,3.92
s102,58,3,8,0.9489331302980376,2.642
s102,59,2,12,1.3960821417927196,8.77
s102,60,1,4,0.3418111908213545,1.309
s102,61,2,4,0.24666581820132663,1.279
s102,62,3,12,1.1541488529524362,3.572
s102,63,1,4,0.31261307184984366,1.27
s102,64,3,8,0.667713749060375,2.061
s102,65,4,4,0.2121010504114625,1.059
s102,66,2,8,0.36063559892312574,1.931
s102,67,1,8,0.5154730137537941,2.894
s102,68,2,8,0.5094527438909964,2.048
s102,69,1,4,0.35585132729593316,1.191
s102,70,2,8,0.36039519416485327,1.917
s102,71,1,12,1.1252123441490371,3.703
s102,72,1,12,0.7346768567391873,2.929
s102,73,2,4,0.25623394861442894,1.19
s102,74,1,12,0.9709896187825884,3.459
s102,75,3,12,0.8121402860062107,3.093
s102,76,4,8,0.2835706808106292,1.604
s102,77,3,8,0.7251002127833627,2.591
s102,78,3,4,0.4028334964987274,1.426
s102,79,2,4,0.2757342178299845,1.14
s102,80,3,12,1.1239797281372377,3.484
s102,81,4,8,1.21728770391462,6.445
s102,82,3,12,0.65254627227263,2.59
s102,83,4,12,0.5016864972909248,3.395
s102,84,3,12,0.825274658907124,3.166
s102,85,2,4,0.6573559283818586,2.768
s102,86,3,12,1.0141510602344588,3.295
s102,87,3,4,0.44804381216611494,1.411
s102,88,3,8,0.7152330737087478,1.982
s102,89,3,12,0.9497797586348168,3.684
s102,90,1,12,0.7237203311922,3.006
s102,91,2,8,0.7436427021244993,3.712
s102,92,3,4,0.3678464216599064,1.568
s102,93,3,4,0.36956453261357486,1.376
s102,94,2,8,0.35141129087999434,2.071
s102,95,2,12,0.807653093263786,4.957
s102,96,2,4,0.21571902837539672,1.329
s102,97,3,12,0.7017641002174568,2.804
s102,98,2,8,1.4502005722508058,6.076
s102,99,3,8,0.605855131089814,2.317
s102,100,3,4,0.5156983895940023,1.634
s102,101,1,12,0.9231106697529404,3.362
s102,102,3,12,1.1217413547605484,3.458
s102,103,2,4,0.15003560433322963,1.391
s102,104,2,12,2.9693919173832604,13.418
s102,105,2,12,0.5422786826506603,3.96
s102,106,3,8,0.6454214752003028,2.469
s102,107,3,4,0.35892430978359874,1.246
s102,108,3,8,0.7358108360764817,2.515
s102,109,1,12,0.8557707545771218,2.882
s102,110,2,12,0.43315797667848926,2.546
s102,111,1,4,0.6101475982553434,1.873
s102,112,2,8,0.3780110783154371,2.166
s102,113,2,4,0.43079238035627754,2.523
s102,114,3,8,0.5317156411140432,1.926
s102,115,3,8,0.7776283711251875,2.673
s102,116,3,12,1.0153328350882067,2.848
s102,117,1,8,0.8089033471063802,3.053
s102,118,3,4,0.4885633578160013,1.635
s102,119,3,4,0.29769504643193867,1.288
s102,120,3,4,0.514242151881046,1.593
s102,121,2,12,1.024713139445956,4.892
s102,122,2,4,0.3128030184648764,1.544
s102,123,3,4,0.35255877589392137,1.595
s102,124,3,4,0.45612093682001414,1.513
s102,125,1,8,0.7118031216459522,2.583
s102,126,2,4,0.30508499860831245,1.61
s102,127,1,4,0.5196495827932069,1.826
s102,128,1,12,0.713246318900724,2.838
s102,129,1,8,0.7167040068400448,2.508
s102,130,3,12,1.0578245279829437,3.66
s102,131,1,8,0.7385166152571188,2.401
s102,132,1,12,1.058470079005026,3.783
s102,133,1,12,0.7515774712773805,2.713
s102,134,2,4,0.26882236804722615,1.609
s102,135,2,12,0.5082517265528202,2.948
s102,136,1,8,0.6253465127633672,2.609
s102,137,3,12,0.899880119405876,3.436
s102,138,3,12,0.8782677347180494,3.563
s102,139,2,8,0.7221883701690747,4.152
s102,140,3,12,0.8721391159803678,3.824
s102,141,3,8,0.4279829559646759,2.333
s102,142,4,8,1.1384157388231746,6.989
s102,143,2,12,0.5697930786158047,4.443
s102,144,3,12,0.919851283815424,4.215
s102,145,3,12,0.8015136384136122,3.602
s102,146,2,12,3.947620658865882,19.595
s102,147,3,8,0.9867836229599014,4.946
s102,148,3,4,0.29769714236900174,1.443
s102,149,2,12,0.5821781717246053,3.474
s102,150,1,4,0.39072783362646946,1.522
s102,151,1,8,0.5755932124192231,2.318
s102,152,3,4,0.3163990332846678,1.474
s102,153,3,12,0.6918409411202768,2.901
s102,154,2,4,0.15590260299097597,1.041
s102,155,2,4,0.20753123356200856,1.11
s102,156,3,8,0.7623825357786823,2.545
s102,157,1,12,0.915604209510936,3.793
s102,158,2,8,0.32179928776205147,1.747
s102,159,3,4,0.3404710037421521,1.433
s102,160,3,8,0.461147109103847,2.076
s102,161,2,8,1.2474287968004751,5.715
s102,162,1,4,0.3963989797599536,1.507
s102,163,1,4,0.2794846569917475,1.121
s102,164,3,8,0.5826889345630814,2.265
s102,165,3,12,0.7551511528090599,3.309
s102,166,1,8,0.5000533864075443,2.161
s102,167,3,12,0.7902890320215021,3.423
s102,168,2,8,0.35575990883649494,2.099
s102,169,3,4,0.3983806459646198,1.497
s102,170,2,8,1.1452301083319751,6.639
s102,171,3,8,0.8004221726466607,3.118
s102,172,3,8,0.5626905658805774,2.445
s102,173,3,8,0.5802978331523154,2.328
s102,174,2,12,1.2411493422443427,6.232
s102,175,1,12,0.81429371050805055,3.707
s102,176,3,12,0.9041574370269916,3.531
s102,177,3,12,0.6459408720955664,2.815
s102,178,3,8,0.6126228292535628,2.743
s102,179,3,8,0.6835712485834047,2.396
s102,180,1,8,0.4859930791278842,2.032
s103,1,4,12,4.1137903055434455,45.837
s103,2,3,12,0.8350122822721556,5.783
s103,3,1,8,0.5180713281038757,3.557
s103,4,1,4,0.3641738768326257,2.392
s103,5,2,12,1.713078872844502,20.182
s103,6,3,8,0.5310565155032761,3.499
s103,7,2,4,0.4099212533147375,8.677
s103,8,3,8,0.5264073054238646,3.314
s103,9,3,4,0.40628102467093574,2.157
s103,10,1,4,0.37474146706522726,2.316
s103,11,4,4,0.3145765130708648,3.334
s103,12,3,12,0.6941908632508811,3.768
s103,13,4,4,0.28770759171703997,1.735
s103,14,1,12,0.8576155263703908,5.755
s103,15,4,8,1.4156140058241338,8.484
s103,16,2,8,0.45533349257026223,3.001
s103,17,3,8,0.5213509043059129,3.039
s103,18,2,4,0.391624750805899,1.928
s103,19,3,12,0.9121456120543442,4.344
s103,20,1,4,0.21928258908042353,1.419
s103,21,1,4,0.30282334371631076,1.89
s103,22,2,12,0.8506751355760586,4.611
s103,23,2,4,0.4359099200329428,2.542
s103,24,3,12,0.8180178917730911,4.803
s103,25,4,8,1.3142367198884886,6.742
s103,26,1,8,0.7400719588281792,3.612
s103,27,1,8,0.5424279004702781,3.31
s103,28,4,4,0.25394226269207454,1.487
s103,29,1,8,0.5121410060681593,2.663
s103,30,4,4,0.2656232501847788,1.391
s103,31,2,12,1.0650375102032963,6.73
s103,32,3,4,0.30613665335069695,1.639
s103,33,1,4,0.382901279859101,1.804
s103,34,4,8,0.7598965804204145,3.701
s103,35,4,4,0.361162003313748,2.029
s103,36,3,4,0.30310389982267416,1.766
s103,37,1,4,0.44255765818863085,1.974
s103,38,1,12,0.7214491099176525,3.832
s103,39,4,8,0.3248163635819611,1.939
s103,40,2,8,1.0725166432396416,6.632
s103,41,3,8,0.5782476180318419,2.764
s103,42,4,4,0.40190716866364096,2.342
s103,43,4,12,0.6179754419676007,3.731
s103,44,3,4,0.4539553227758111,2.067
s103,45,1,4,0.4188893315416301,2.102
s103,46,4,12,1.867834558262062,8.609
s103,47,1,12,0.9073370969325734,4.344
s103,48,1,12,0.7452548543608232,3.929
s103,49,3,4,0.4133677631658352,1.74
s103,50,3,4,0.3559967349463326,1.628
s103,51,1,8,0.6210368732838585,3.175
s103,52,4,4,0.44687272188247945,2.165
s103,53,1,8,0.900756211413185,4.31
s103,54,2,8,0.9093170661445268,4.718
s103,55,3,12,0.8780343195992044,4.175
s103,56,4,4,0.18597274767148356,1.437
s103,57,2,12,1.1011034099283163,7.224
s103,58,3,8,0.6645634418478253,3.049
s103,59,2,12,0.8201671067570221,4.598
s103,60,1,4,0.3004926522070332,1.739
s103,61,2,4,0.7748810286189585,4.282
s103,62,3,12,0.7402157255646644,3.344
s103,63,1,4,0.3125418587408699,1.496
s103,64,4,8,0.7045596973023576,4.651
s103,65,3,4,0.4542522445198464,2.108
s103,66,2,8,0.5861953829714232,3.307
s103,67,1,8,0.5223128247501383,2.838
s103,68,2,8,0.6572317289355343,3.513
s103,69,1,4,0.3284559988114528,1.675
s103,70,2,8,0.43914038425682567,3.259
s103,71,1,12,0.763677261631624,4.145
s103,72,1,12,0.7943661606641557,4.56
s103,73,2,4,0.21732052054121745,1.146
s103,74,1,12,0.8407937159049634,3.897
s103,75,4,12,1.1066950101190012,5.279
s103,76,3,8,0.5663809887181683,3.135
s103,77,4,8,0.9617654237585884,6.047
s103,78,3,4,0.3652528468213368,1.795
s103,79,2,4,0.5458505149820839,2.306
s103,80,3,12,1.0772280829901113,4.929
s103,81,4,8,1.3437975489448488,6.934
s103,82,3,12,0.7141186672848022,3.423
s103,83,4,12,1.1532323640576982,6.299
s103,84,3,12,0.8958226320549969,4.278
s103,85,2,4,0.3877501715614551,2.315
s103,86,3,12,0.7376253558564376,3.63
s103,87,3,4,0.4111666117725834,1.56
s103,88,4,8,0.8835349954395496,4.636
s103,89,3,12,0.8254039201755764,4.004
s103,90,1,12,0.7630582625820161,3.403
s103,91,2,8,0.37214575597122207,1.984
s103,92,3,4,0.35098879408365363,1.648
s103,93,3,4,0.40047567407008217,2.052
s103,94,2,8,1.0920639857176422,5.206
s103,95,2,12,0.7941585941548657,3.097
s103,96,2,4,0.5457995594220695,1.952
s103,97,3,12,0.8291212732547332,3.171
s103,98,2,8,0.5062250155062684,1.964
s103,99,3,8,0.5656003868618639,2.42
s103,100,3,4,0.37103452971367623,1.428
s103,101,1,12,1.0066724002543206,3.994
s103,102,4,12,0.971193337425446,3.839
s103,103,2,4,0.13209766471390727,1.012
s103,104,2,12,1.8545859846906685,5.903
s103,105,2,12,1.1396197362437868,4.355
s103,106,3,8,0.7415693898511836,3.042
s103,107,4,4,0.908180218024986,2.672
s103,108,3,8,0.5279959388634026,2.516
s103,109,1,12,0.8786337769747659,3.707
s103,110,2,12,0.9707095040783524,3.776
s103,111,1,4,0.6639052854821479,2.252
s103,112,2,8,0.7707069678113451,2.928
s103,113,2,4,0.2590668267761176,1.046
s103,114,3,8,0.5301546729549813,2.105
s103,115,4,8,0.6249463953229312,2.532
s103,116,3,12,1.193034099589964,4.598
s103,117,1,8,0.8546948399345847,3.32
s103,118,3,4,0.3969407110604591,1.402
s103,119,4,4,0.4898821360539493,1.62
s103,120,3,4,0.3818102492586101,1.453
s103,121,2,12,1.3575809880119925,4.752
s103,122,2,4,0.3741526589846894,1.527
s103,123,3,4,0.3750811234722544,1.609
s103,124,4,4,0.8370547712452194,2.691
s103,125,1,8,0.6770216418576823,2.661
s103,126,2,4,0.639761911917463,1.892
s103,127,1,4,0.505009987459552,1.511
s103,128,1,12,0.746997786914565,3.269
s103,129,1,8,0.6875932891252275,2.842
s103,130,4,12,1.6077404902131645,6.322
s103,131,1,8,0.6940111618256878,2.599
s103,132,1,12,1.015315712729777,4.277
s103,133,1,12,0.8083880876063728,3.279
s103,134,2,4,0.6174735746289716,2.084
s103,135,2,12,0.6030675692105056,2.925
s103,136,1,8,0.6055065074123174,2.702
s103,137,4,12,1.793545985087708,6.079
s103,138,3,12,1.1294894668538626,3.99
s103,139,2,8,0.8371869934362951,2.662
s103,140,3,12,1.3026625269784111,4.441
s103,141,4,8,0.4285163266699938,1.717
s103,142,4,8,0.5862931907824622,2.363
s103,143,2,12,0.8469068497602469,3.729
s103,144,4,12,0.602268921225139,2.508
s103,145,3,12,1.129170102545341,3.938
s103,146,2,12,0.8718499162515391,3.862
s103,147,4,8,0.6614813833188034,2.677
s103,148,4,4,0.7669287307674709,2.61
s103,149,2,12,0.6477517766198991,2.794
s103,150,1,4,0.4056133752034745,1.524
s103,151,1,8,0.5426898662746763,2.148
s103,152,4,4,0.6218314350745194,2.227
s103,153,3,12,0.7375235932399061,3.306
s103,154,2,4,0.20507974193433223,0.922
s103,155,2,4,0.6404944713485632,2.354
s103,156,4,8,0.7739939983216857,3.002
s103,157,1,12,0.8291102233104612,3.396
s103,158,2,8,0.533219363716433,2.492
s103,159,4,4,0.4510250932688713,1.378
s103,160,4,8,0.54887179930460706,2.055
s103,161,2,8,0.7009688256062142,2.276
s103,162,1,4,0.5027807376671455,1.753
s103,163,1,4,0.34034450548509115,1.393
s103,164,4,8,0.671730598821861,2.326
s103,165,3,12,1.018581889660119,3.354
s103,166,1,8,0.721793352354977,2.685
s103,167,4,12,0.934400770859845,3.631
s103,168,2,8,0.9813260609461446,3.262
s103,169,4,4,0.5010786891225518,1.669
s103,170,2,8,2.272593438680349,5.798
s103,171,3,8,0.8210777406654338,2.455
s103,172,4,8,0.4612072597619729,1.567
s103,173,3,8,0.5654217346043964,2.086
s103,174,2,12,0.9305991021314124,2.924
s103,175,1,12,1.016843404104569,3.742
s103,176,4,12,1.5749718433716913,5.307
s103,177,3,12,1.1832792724022947,4.164
s103,178,3,8,0.7818030818872679,2.524
s103,179,4,8,0.7957942962810515,3.206
s103,180,1,8,0.5045641872871547,2.394
s104,1,4,12,1.353925290648594,16.682
s104,2,3,12,0.6717405927982469,6.395
s104,3,1,8,0.6675180074815115,6.806
s104,4,1,4,0.36483247423580295,3.466
s104,5,2,12,0.6943785638062345,9.217
s104,6,4,8,0.374722596798456,4.284
s104,7,2,4,0.7582778019258565,9.046
s104,8,4,8,0.4415772913567897,7.35
s104,9,3,4,0.4535912498137557,3.523
s104,10,1,4,0.38638027025029953,3.071
s104,11,4,4,0.3740434024878867,5.294
s104,12,4,12,0.5715737579083583,6.37
s104,13,4,4,0.395193122341707,3.545
s104,14,1,12,0.7092672526491683,5.652
s104,15,4,8,0.9299745531164756,9.09
s104,16,2,8,0.7152426057610864,8.312
s104,17,4,8,0.3672280914057532,3.661
s104,18,2,4,0.3712998510891205,4.467
s104,19,4,12,1.4680412894606514,14.211
s104,20,1,4,0.20536460210306415,1.895
s104,21,1,4,0.37884983986050064,2.385
s104,22,2,12,0.7398030839873228,5.798
s104,23,2,4,0.22035753058258756,1.895
s104,24,4,12,0.8509175393310466,6.529
s104,25,4,8,0.7575921601271876,5.473
s104,26,1,8,0.6670880464541173,3.889
s104,27,1,8,0.6783996640644256,3.65
s104,28,4,4,0.25836309270893365,1.806
s104,29,1,8,0.5135557007550948,3.226
s104,30,4,4,0.25901995828061714,1.585
s104,31,2,12,0.8625899592546202,5.71
s104,32,3,4,0.30521087073637015,1.82
s104,33,1,4,0.4296134086433442,2.328
s104,34,3,8,0.5949742035816026,3.586
s104,35,4,4,0.1396678816062615,1.146
s104,36,4,4,0.1740244072370101,1.158
s104,37,1,4,0.4720614366148289,2.372
s104,38,1,12,0.6716149340725651,4.127
s104,39,4,8,0.3583874343523907,2.461
s104,40,2,8,1.1094296566499815,7.605
s104,41,3,8,0.6744890613476718,3.795
s104,42,4,4,0.20616885919205472,1.288
s104,43,4,12,0.6156700737917602,4.718
s104,44,4,4,0.4936744880280268,2.993
s104,45,1,4,0.4179691227851147,2.293
s104,46,3,12,0.7935031963232737,3.953
s104,47,1,12,0.8411727540703028,4.771
s104,48,1,12,0.6353464601228689,3.646
s104,49,4,4,0.2525236385608331,1.474
s104,50,4,4,0.1484211689163066,1.093
s104,51,1,8,0.5744434247523459,2.987
s104,52,4,4,0.19716247021346855,1.304
s104,53,1,8,0.6092203732939363,3.003
s104,54,2,8,0.610720796776711,3.256
s104,55,4,12,0.4803735520677256,4.131
s104,56,4,4,0.14730689034130187,1.228
s104,57,2,12,0.7179883268963725,5.303
s104,58,4,8,0.4501941148813253,2.947
s104,59,2,12,1.6295596648755166,9.248
s104,60,1,4,0.3273975176811809,1.922
s104,61,2,4,0.37762581893970426,2.345
s104,62,4,12,1.4183167192090949,9.95
s104,63,1,4,0.3933869463834048,2.059
s104,64,4,8,0.5138961047508082,3.543
s104,65,4,4,0.18066494092571575,0.882
s104,66,2,8,0.39240958347715055,2.039
s104,67,1,8,0.7421922377087502,3.854
s104,68,2,8,0.416062803089731,2.081
s104,69,1,4,0.37323160252032417,1.802
s104,70,2,8,0.3187238744327659,2.15
s104,71,1,12,0.6792157680052104,4.453
s104,72,1,12,0.842094946959089,5.03
s104,73,2,4,0.2679135207524419,1.882
s104,74,1,12,0.6846292071863368,3.791
s104,75,4,12,0.7786588187536966,5.506
s104,76,3,8,0.7017341180016157,3.46
s104,77,4,8,2.1087395201261883,16.142
s104,78,4,4,0.625042309576744,3.583
s104,79,2,4,0.23877947114404435,1.478
s104,80,4,12,0.5139431407632538,3.351
s104,81,4,8,1.178397811463292,6.46
s104,82,3,12,0.8844074841146553,4.163
s104,83,3,12,0.8493271425692296,4.121
s104,84,4,12,1.1474793110826234,6.834
s104,85,2,4,0.23223443585012216,1.398
s104,86,4,12,1.6615112639621248,8.227
s104,87,3,4,0.45103028587661315,2.065
s104,88,4,8,0.6753483226648965,3.665
s104,89,3,12,0.7225800927178059,4.409
s104,90,1,12,0.7340536398807029,3.777
s104,91,2,8,0.958496372540687,4.463
s104,92,4,4,0.28033360159236587,1.397
s104,93,4,4,0.2697899795157358,1.092
s104,94,2,8,0.407828839971452,2.436
s104,95,2,12,1.113731932539788,7.199
s104,96,2,4,0.375597595153062,1.922
s104,97,4,12,0.6373760501251432,3.779
